model,b1,log10c0,p1,E1,E2,log10delta1,log10delta2,pop_frac1,pop_frac2,strategy1,strategy2,batches,steady_state,fullname
1,0.5,0,0.9,1,0.975,-1,0,1,6.69E-16,1,1,2184,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1573.mat
1,0.5,0,0.9,1,0.975,-0.5,-2.5,0.453193218,0.546806782,1,0.834410134,2161,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1574.mat
1,0.5,0,0.9,1,0.975,-0.5,-2,0.431595973,0.568404027,1,0.842120337,2283,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1575.mat
1,0.5,0,0.9,1,0.975,-0.5,-1.5,0.347540597,0.652459403,1,0.867297022,2830,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1576.mat
1,0.5,0,0.9,1,0.975,-0.5,-1,1,6.69E-16,1,1,2184,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1577.mat
1,0.5,0,0.9,1,0.975,-0.5,-0.5,1,6.69E-16,1,1,2184,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1578.mat
1,0.5,0,0.9,1,0.975,-0.5,0,1,6.69E-16,1,1,2184,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1579.mat
1,0.5,0,0.9,1,0.975,0,-2.5,0.453193218,0.546806782,1,0.834410134,2161,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1580.mat
1,0.5,0,0.9,1,0.975,0,-2,0.431595973,0.568404027,1,0.842120337,2283,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1581.mat
1,0.5,0,0.9,1,0.975,0,-1.5,0.347540597,0.652459403,1,0.867297022,2830,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1582.mat
1,0.5,0,0.9,1,0.975,0,-1,1,6.69E-16,1,1,2184,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1583.mat
1,0.5,0,0.9,1,0.975,0,-0.5,1,6.69E-16,1,1,2184,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1584.mat
1,0.5,0,0.9,1,0.975,0,0,0.900000033,0.099999967,1,2.71620625082756e-311,1033,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1585.mat
1,0.5,0,0.9,1,1,-2.5,-2.5,0.5,0.5,0.90020586,0.90020586,1000,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1586.mat
1,0.5,0,0.9,1,1,-2.5,-2,0.999999875,1.25E-07,0.900205855,0.910914696,31990,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1587.mat
1,0.5,0,0.9,1,1,-2.5,-1.5,0.999999993,6.68E-09,0.900205856,0.945453959,8971,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1588.mat
1,0.5,0,0.9,1,1,-2.5,-1,1,4.37E-10,0.900205856,1,4961,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1589.mat
1,0.5,0,0.9,1,1,-2.5,-0.5,1,4.37E-10,0.900205856,1,4961,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1590.mat
1,0.5,0,0.9,1,1,-2.5,0,1,4.37E-10,0.900205856,1,4961,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1591.mat
1,0.5,0,0.9,1,1,-2,-2.5,1.25E-07,0.999999875,0.910914696,0.900205855,31990,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1592.mat
1,0.5,0,0.9,1,1,-2,-2,0.5,0.5,0.90234417,0.90234417,1000,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1593.mat
1,0.5,0,0.9,1,1,-2,-1.5,0.999999994,5.58E-09,0.902344166,0.939737726,8647,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1594.mat
1,0.5,0,0.9,1,1,-2,-1,1,1.14E-10,0.902344166,1,4192,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1595.mat
1,0.5,0,0.9,1,1,-2,-0.5,1,1.14E-10,0.902344166,1,4192,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1596.mat
1,0.5,0,0.9,1,1,-2,0,1,1.14E-10,0.902344166,1,4192,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1597.mat
1,0.5,0,0.9,1,1,-1.5,-2.5,6.68E-09,0.999999993,0.945453959,0.900205856,8971,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1598.mat
1,0.5,0,0.9,1,1,-1.5,-2,5.58E-09,0.999999994,0.939737726,0.902344166,8647,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1599.mat
1,0.5,0,0.9,1,1,-1.5,-1.5,0.5,0.5,0.909302426,0.909302426,1000,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1600.mat
1,0.5,0,0.9,1,1,-1.5,-1,1,1.91E-12,0.909302422,1,2988,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1601.mat
1,0.5,0,0.9,1,1,-1.5,-0.5,1,1.91E-12,0.909302422,1,2988,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1602.mat
1,0.5,0,0.9,1,1,-1.5,0,1,1.91E-12,0.909302422,1,2988,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1603.mat
1,0.5,0,0.9,1,1,-1,-2.5,4.37E-10,1,1,0.900205856,4961,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1604.mat
1,0.5,0,0.9,1,1,-1,-2,1.14E-10,1,1,0.902344166,4192,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1605.mat
1,0.5,0,0.9,1,1,-1,-1.5,1.91E-12,1,1,0.909302422,2988,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1606.mat
1,0.5,0,0.9,1,1,-1,-1,0.5,0.5,1,1,1000,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1607.mat
1,0.5,0,0.9,1,1,-1,-0.5,0.5,0.5,1,1,1000,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1608.mat
1,0.5,0,0.9,1,1,-1,0,0.5,0.5,1,1,1000,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1609.mat
1,0.5,0,0.9,1,1,-0.5,-2.5,4.37E-10,1,1,0.900205856,4961,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1610.mat
1,0.5,0,0.9,1,1,-0.5,-2,1.14E-10,1,1,0.902344166,4192,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1611.mat
1,0.5,0,0.9,1,1,-0.5,-1.5,1.91E-12,1,1,0.909302422,2988,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1612.mat
1,0.5,0,0.9,1,1,-0.5,-1,0.5,0.5,1,1,1000,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1613.mat
1,0.5,0,0.9,1,1,-0.5,-0.5,0.5,0.5,1,1,1000,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1614.mat
1,0.5,0,0.9,1,1,-0.5,0,0.5,0.5,1,1,1000,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1615.mat
1,0.5,0,0.9,1,1,0,-2.5,4.37E-10,1,1,0.900205856,4961,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1616.mat
1,0.5,0,0.9,1,1,0,-2,1.14E-10,1,1,0.902344166,4192,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1617.mat
1,0.5,0,0.9,1,1,0,-1.5,1.91E-12,1,1,0.909302422,2988,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1618.mat
1,0.5,0,0.9,1,1,0,-1,0.5,0.5,1,1,1000,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1619.mat
1,0.5,0,0.9,1,1,0,-0.5,0.5,0.5,1,1,1000,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1620.mat
1,0.5,0,0.9,1,1,0,0,0.900000032,0.099999968,1,2.71620492045057e-311,1033,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1621.mat
1,0.5,0,0.95,1,0.9,-2.5,-2.5,1,0,0.945034895,0.947885515,663,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1622.mat
1,0.5,0,0.95,1,0.9,-2.5,-2,1,0,0.945034895,0.957944245,665,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1623.mat
1,0.5,0,0.95,1,0.9,-2.5,-1.5,1,0,0.945034895,0.990011823,673,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1624.mat
1,0.5,0,0.95,1,0.9,-2.5,-1,1,0,0.945034895,1,676,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1625.mat
1,0.5,0,0.95,1,0.9,-2.5,-0.5,1,0,0.945034895,1,676,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1626.mat
1,0.5,0,0.95,1,0.9,-2.5,0,1,0,0.945034895,1,676,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1627.mat
1,0.5,0,0.95,1,0.9,-2,-2.5,1,0,0.947204955,0.938150293,662,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1628.mat
1,0.5,0,0.95,1,0.9,-2,-2,1,0,0.947204955,0.950013176,663,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1629.mat
1,0.5,0,0.95,1,0.9,-2,-1.5,1,0,0.947204955,0.987626978,665,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1630.mat
1,0.5,0,0.95,1,0.9,-2,-1,1,0,0.947204955,1,667,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1631.mat
1,0.5,0,0.95,1,0.9,-2,-0.5,1,0,0.947204955,1,667,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1632.mat
1,0.5,0,0.95,1,0.9,-2,0,1,0,0.947204955,1,667,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1633.mat
1,0.5,0,0.95,1,0.9,-1.5,-2.5,1,0,0.954494491,0.811433863,780,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1634.mat
1,0.5,0,0.95,1,0.9,-1.5,-2,1,0,0.954494491,0.843233132,750,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1635.mat
1,0.5,0,0.95,1,0.9,-1.5,-1.5,1,0,0.954494491,0.957138202,663,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1636.mat
1,0.5,0,0.95,1,0.9,-1.5,-1,1,0,0.954494491,1,636,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1637.mat
1,0.5,0,0.95,1,0.9,-1.5,-0.5,1,0,0.954494491,1,636,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1638.mat
1,0.5,0,0.95,1,0.9,-1.5,0,1,0,0.954494491,1,636,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1639.mat
1,0.5,0,0.95,1,0.9,-1,-2.5,0.905691801,0.094308199,1,0.525819956,1281,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1640.mat
1,0.5,0,0.95,1,0.9,-1,-2,0.904229863,0.095770137,1,0.535482609,1285,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1641.mat
1,0.5,0,0.95,1,0.9,-1,-1.5,0.897158983,0.102841017,1,0.578379929,1299,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1642.mat
1,0.5,0,0.95,1,0.9,-1,-1,1,0,1,1,693,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1643.mat
1,0.5,0,0.95,1,0.9,-1,-0.5,1,0,1,1,693,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1644.mat
1,0.5,0,0.95,1,0.9,-1,0,1,0,1,1,693,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1645.mat
1,0.5,0,0.95,1,0.9,-0.5,-2.5,0.905691801,0.094308199,1,0.525819956,1281,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1646.mat
1,0.5,0,0.95,1,0.9,-0.5,-2,0.904229863,0.095770137,1,0.535482609,1285,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1647.mat
1,0.5,0,0.95,1,0.9,-0.5,-1.5,0.897158983,0.102841017,1,0.578379929,1299,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1648.mat
1,0.5,0,0.95,1,0.9,-0.5,-1,1,0,1,1,693,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1649.mat
1,0.5,0,0.95,1,0.9,-0.5,-0.5,1,0,1,1,693,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1650.mat
1,0.5,0,0.95,1,0.9,-0.5,0,1,0,1,1,693,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1651.mat
1,0.5,0,0.95,1,0.9,0,-2.5,0.905691801,0.094308199,1,0.525819956,1281,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1652.mat
1,0.5,0,0.95,1,0.9,0,-2,0.904229863,0.095770137,1,0.535482609,1285,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1653.mat
1,0.5,0,0.95,1,0.9,0,-1.5,0.897158983,0.102841017,1,0.578379929,1299,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1654.mat
1,0.5,0,0.95,1,0.9,0,-1,1,0,1,1,693,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1655.mat
1,0.5,0,0.95,1,0.9,0,-0.5,1,0,1,1,693,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1656.mat
1,0.5,0,0.95,1,0.9,0,0,0.950000075,0.049999925,1,1.08650734434732e-310,1032,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1657.mat
1,0.5,0,0.95,1,0.925,-2.5,-2.5,1,0,0.945034895,0.947186054,884,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1658.mat
1,0.5,0,0.95,1,0.925,-2.5,-2,1,0,0.945034895,0.957375093,888,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1659.mat
1,0.5,0,0.95,1,0.925,-2.5,-1.5,1,0,0.945034895,0.989875005,903,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1660.mat
1,0.5,0,0.95,1,0.925,-2.5,-1,1,0,0.945034895,1,909,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1661.mat
1,0.5,0,0.95,1,0.925,-2.5,-0.5,1,0,0.945034895,1,909,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1662.mat
1,0.5,0,0.95,1,0.925,-2.5,0,1,0,0.945034895,1,909,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1663.mat
1,0.5,0,0.95,1,0.925,-2,-2.5,1,0,0.947204955,0.937307482,883,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1664.mat
1,0.5,0,0.95,1,0.925,-2,-2,1,0,0.947204955,0.949324532,884,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1665.mat
1,0.5,0,0.95,1,0.925,-2,-1.5,1,0,0.947204955,0.987452938,889,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1666.mat
1,0.5,0,0.95,1,0.925,-2,-1,1,0,0.947204955,1,891,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1667.mat
1,0.5,0,0.95,1,0.925,-2,-0.5,1,0,0.947204955,1,891,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1668.mat
1,0.5,0,0.95,1,0.925,-2,0,1,0,0.947204955,1,891,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1669.mat
1,0.5,0,0.95,1,0.925,-1.5,-2.5,1,0,0.954494491,0.809133466,1115,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1670.mat
1,0.5,0,0.95,1,0.925,-1.5,-2,1,0,0.954494491,0.841221019,1052,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1671.mat
1,0.5,0,0.95,1,0.925,-1.5,-1.5,1,0,0.954494491,0.956491221,884,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1672.mat
1,0.5,0,0.95,1,0.925,-1.5,-1,1,0,0.954494491,1,835,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1673.mat
1,0.5,0,0.95,1,0.925,-1.5,-0.5,1,0,0.954494491,1,835,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1674.mat
1,0.5,0,0.95,1,0.925,-1.5,0,1,0,0.954494491,1,835,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1675.mat
1,0.5,0,0.95,1,0.925,-1,-2.5,0.889448808,0.110551192,1,0.594916104,1367,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1676.mat
1,0.5,0,0.95,1,0.925,-1,-2,0.887180193,0.112819807,1,0.605391467,1373,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1677.mat
1,0.5,0,0.95,1,0.925,-1,-1.5,0.876378641,0.123621359,1,0.650032073,1398,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1678.mat
1,0.5,0,0.95,1,0.925,-1,-1,1,0,1,1,923,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1679.mat
1,0.5,0,0.95,1,0.925,-1,-0.5,1,0,1,1,923,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1680.mat
1,0.5,0,0.95,1,0.925,-1,0,1,0,1,1,923,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1681.mat
1,0.5,0,0.95,1,0.925,-0.5,-2.5,0.889448808,0.110551192,1,0.594916104,1367,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1682.mat
1,0.5,0,0.95,1,0.925,-0.5,-2,0.887180193,0.112819807,1,0.605391467,1373,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1683.mat
1,0.5,0,0.95,1,0.925,-0.5,-1.5,0.876378641,0.123621359,1,0.650032073,1398,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1684.mat
1,0.5,0,0.95,1,0.925,-0.5,-1,1,0,1,1,923,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1685.mat
1,0.5,0,0.95,1,0.925,-0.5,-0.5,1,0,1,1,923,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1686.mat
1,0.5,0,0.95,1,0.925,-0.5,0,1,0,1,1,923,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1687.mat
1,0.5,0,0.95,1,0.925,0,-2.5,0.889448808,0.110551192,1,0.594916104,1367,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1688.mat
1,0.5,0,0.95,1,0.925,0,-2,0.887180193,0.112819807,1,0.605391467,1373,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1689.mat
1,0.5,0,0.95,1,0.925,0,-1.5,0.876378641,0.123621359,1,0.650032073,1398,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1690.mat
1,0.5,0,0.95,1,0.925,0,-1,1,0,1,1,923,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1691.mat
1,0.5,0,0.95,1,0.925,0,-0.5,1,0,1,1,923,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1692.mat
1,0.5,0,0.95,1,0.925,0,0,0.950000073,0.049999927,1,1.08650611476546e-310,1032,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1693.mat
1,0.5,0,0.95,1,0.95,-2.5,-2.5,1,0,0.945034895,0.94647786,1326,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1694.mat
1,0.5,0,0.95,1,0.95,-2.5,-2,1,0,0.945034895,0.956798686,1337,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1695.mat
1,0.5,0,0.95,1,0.95,-2.5,-1.5,1,0,0.945034895,0.989736361,1371,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1696.mat
1,0.5,0,0.95,1,0.95,-2.5,-1,1,0,0.945034895,1,1383,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1697.mat
1,0.5,0,0.95,1,0.95,-2.5,-0.5,1,0,0.945034895,1,1383,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1698.mat
1,0.5,0,0.95,1,0.95,-2.5,0,1,0,0.945034895,1,1383,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1699.mat
1,0.5,0,0.95,1,0.95,-2,-2.5,1,0,0.947204955,0.936454091,1323,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1700.mat
1,0.5,0,0.95,1,0.95,-2,-2,1,0,0.947204955,0.948627012,1326,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1701.mat
1,0.5,0,0.95,1,0.95,-2,-1.5,1,0,0.947204955,0.987276508,1337,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1702.mat
1,0.5,0,0.95,1,0.95,-2,-1,1,0,0.947204955,1,1341,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1703.mat
1,0.5,0,0.95,1,0.95,-2,-0.5,1,0,0.947204955,1,1341,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1704.mat
